Team2,Season,Team1,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,id_diff,result,TeamName_1,FirstD1Season_1,LastD1Season_1,Seed_1,ConfAbbrev_1,seed_1,FirstDayNum_1,LastDayNum_1,CoachName_1,rank_1,team_1,conference_1,record_1,adj_em_1,adj_o_1,adj_o_rank_1,adj_d_1,adj_d_rank_1,adj_tempo_1,adj_tempo_rank_1,luck_1,luck_rank_1,sos_adj_em_1,sos_adj_em_rank_1,sos_adj_o_1,sos_adj_o_rank_1,sos_adj_d_1,sos_adj_d_rank_1,nc_sos_adj_em_1,nc_sos_adj_em_rank_1,ncaa_seed_1,wins_1,loses_1,score_1,opp_score_1,FGP_1,FGP3_1,FTP_1,ORPG_1,DRPG_1,ASPG_1,TOPG_1,STPG_1,BLPG_1,PFPG_1,MORP_1,MPOS_1,TPpcnt_1,TeamName_2,FirstD1Season_2,LastD1Season_2,Seed_2,ConfAbbrev_2,seed_2,FirstDayNum_2,LastDayNum_2,CoachName_2,rank_2,team_2,conference_2,record_2,adj_em_2,adj_o_2,adj_o_rank_2,adj_d_2,adj_d_rank_2,adj_tempo_2,adj_tempo_rank_2,luck_2,luck_rank_2,sos_adj_em_2,sos_adj_em_rank_2,sos_adj_o_2,sos_adj_o_rank_2,sos_adj_d_2,sos_adj_d_rank_2,nc_sos_adj_em_2,nc_sos_adj_em_rank_2,ncaa_seed_2,wins_2,loses_2,score_2,opp_score_2,FGP_2,FGP3_2,FTP_2,ORPG_2,DRPG_2,ASPG_2,TOPG_2,STPG_2,BLPG_2,PFPG_2,MORP_2,MPOS_2,TPpcnt_2,FGP_diff,FGP3_diff,FTP_diff,ORPG_diff,DRPG_diff,ASPG_diff,TOPG_diff,STPG_diff,BLPG_diff,PFPG_diff,MORP_diff,MPOS_diff,seed_diff
1436,2012,1314,137,1314,77,1436,58,N,0,-122,1,North Carolina,1985,2019,X01,acc,01,0,154,roy_williams,6,North Carolina,ACC,32-6,25.44,116.1,12,90.7,11,70.9,10,0.016,134,7.41,30,107.2,27,99.8,40,1.89,100,1,29,5,81.9705882352941,66.8529411764706,0.46070460704607,0.339250493096647,0.68208778173191,15.6764705882353,29.3823529411765,17.4411764705882,11.7647058823529,6.82352941176471,5.58823529411765,14.7941176470588,0.394838814514368,69.2306823529412,0.144295302013423,Vermont,1985,2019,X16b,aec,16,0,154,john_becker,118,Vermont,AE,24-12,5.17,105.3,131,100.1,119,61.9,300,-0.024,236,-5.44,296,99.1,319,104.6,232,-1.55,201,16,23,11,67.2352941176471,60.5,0.443087173792338,0.345864661654135,0.741935483870968,11.0588235294118,24.2941176470588,13.2647058823529,12.3529411764706,6.23529411764706,2.38235294117647,17.3235294117647,0.34198507425562,60.5669647058824,0.187372708757637,0.0176174332537329,-0.00661416855748836,-0.0598477021390579,4.61764705882353,5.08823529411765,4.17647058823529,-0.588235294117647,0.588235294117647,3.20588235294118,-2.52941176470588,0.0528537402587486,8.66371764705882,-15
1436,2017,1345,136,1345,80,1436,70,N,0,-91,1,Purdue,1985,2019,Y04,big_ten,04,0,154,matt_painter,19,Purdue,B10,27-8,23.12,117,24,93.9,23,69.1,113,0.016,142,9,38,109.6,39,100.6,42,-2.38,224,4,25,7,80.125,67.15625,0.479613733905579,0.406205923836389,0.763693270735524,9.84375,28.09375,18.125,13.09375,5.21875,2.5,15.75,0.30553762500175,67.4748,0.243654822335025,Vermont,1985,2019,Y13,aec,13,0,154,john_becker,63,Vermont,AE,29-6,11.67,111.1,62,99.4,73,64.5,315,0.053,53,-4.42,263,103,234,107.4,282,1.65,112,13,28,5,73.3939393939394,62.8484848484849,0.496648044692737,0.367021276595745,0.700320512820513,9.18181818181818,24.4242424242424,13.2424242424242,11.1515151515152,5.57575757575758,4.45454545454545,16.0909090909091,0.29998006538789,61.9508363636364,0.188868613138686,-0.0170343107871581,0.0391846472406446,0.0633727579150115,0.661931818181818,3.66950757575757,4.88257575757576,1.94223484848485,-0.357007575757576,-1.95454545454545,-0.34090909090909,0.00555755961386001,5.52396363636364,-9
1437,2005,1196,139,1437,76,1196,65,N,0,241,0,Florida,1985,2019,Z04,sec,04,0,154,billy_donovan,10,Florida,SEC,24-8,23.93,116.4,11,92.5,16,65.2,207,-0.027,239,7.13,40,106.6,53,99.5,34,-4.3,265,4,23,7,76.8666666666667,62.7333333333333,0.488145896656535,0.393162393162393,0.699404761904762,11.5,25.8333333333333,15.0333333333333,13.6333333333333,7.03333333333333,4.46666666666667,18.2,0.354027941414756,64.14976,0.222652468538238,Villanova,1985,2019,Z05,big_east,05,0,154,jay_wright,7,Villanova,BE,24-8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,5,22,7,73.7586206896552,62.6551724137931,0.443045563549161,0.369175627240143,0.741042345276873,14.2758620689655,22.5862068965517,12.3793103448276,12.6206896551724,8.24137931034483,5.68965517241379,18.4137931034483,0.415275539545664,62.5708137931035,0.217989417989418,0.0451003331073743,0.0239867659222498,-0.0416375833721111,-2.77586206896552,3.24712643678161,2.65402298850575,1.01264367816092,-1.20804597701149,-1.22298850574713,-0.213793103448278,-0.0612475981309077,1.57894620689655,-1
1437,2005,1307,137,1437,55,1307,47,N,0,130,0,New Mexico,1985,2019,Z12,mwc,12,0,154,ritchie_mckay,31,New Mexico,MWC,26-7,15.54,112.8,30,97.3,63,65.4,196,-0.002,165,-0.46,163,103.4,154,103.9,205,-10.69,322,12,25,6,75.8709677419355,64.9354838709678,0.498760842627014,0.400311526479751,0.677374301675978,9.70967741935484,24,15.0322580645161,13.8064516129032,7.51612903225807,3.45161290322581,16.8709677419355,0.326073348066896,63.6709161290323,0.241996233521657,Villanova,1985,2019,Z05,big_east,05,0,154,jay_wright,7,Villanova,BE,24-8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,5,22,7,73.7586206896552,62.6551724137931,0.443045563549161,0.369175627240143,0.741042345276873,14.2758620689655,22.5862068965517,12.3793103448276,12.6206896551724,8.24137931034483,5.68965517241379,18.4137931034483,0.415275539545664,62.5708137931035,0.217989417989418,0.055715279077853,0.0311358992396074,-0.0636680436008953,-4.56618464961068,1.41379310344828,2.65294771968854,1.18576195773081,-0.725250278086763,-2.23804226918799,-1.54282536151279,-0.0892021914787676,1.10010233592881,7
1437,2005,1314,144,1314,67,1437,66,N,0,-123,1,North Carolina,1985,2019,Z01,acc,01,0,154,roy_williams,1,North Carolina,ACC,33-4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,1,27,4,88.7741935483871,70.2580645161291,0.496319663512093,0.40034965034965,0.734953703703704,13.7741935483871,26.5483870967742,19.3225806451613,16.6774193548387,10.3870967741935,3.83870967741936,18.1290322580645,0.396403916389973,73.4604387096774,0.195225916453538,Villanova,1985,2019,Z05,big_east,05,0,154,jay_wright,7,Villanova,BE,24-8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,5,22,7,73.7586206896552,62.6551724137931,0.443045563549161,0.369175627240143,0.741042345276873,14.2758620689655,22.5862068965517,12.3793103448276,12.6206896551724,8.24137931034483,5.68965517241379,18.4137931034483,0.415275539545664,62.5708137931035,0.217989417989418,0.0532740999629319,0.031174023109507,-0.00608864157316924,-0.501668520578422,3.96218020022247,6.94327030033371,4.05672969966629,2.14571746384872,-1.85094549499444,-0.284760845383762,-0.0188716231556914,10.889624916574,-4
1437,2006,1112,139,1437,82,1112,78,N,0,325,0,Arizona,1985,2019,Y08,pac_ten,08,0,154,lute_olson,23,Arizona,P10,20-13,17.23,112.2,35,95,40,67.7,78,-0.037,256,10.53,4,108,18,97.5,2,9.27,16,8,19,12,72.9354838709678,68.0645161290323,0.442237323575536,0.315789473684211,0.700320512820513,13.6129032258065,20.9032258064516,14.7741935483871,13.4838709677419,9.87096774193548,3.7741935483871,16.4838709677419,0.359502876068393,67.6199225806452,0.134969325153374,Villanova,1985,2019,Y01,big_east,01,0,154,jay_wright,5,Villanova,BE,28-5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,1,25,4,75.4137931034483,63.7931034482759,0.425806451612903,0.386530014641288,0.751196172248804,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,0.36720279792176,63.4553379310345,0.266666666666667,0.0164308719626326,-0.0707405409570779,-0.0508756594282911,0.130144605116797,-1.85539488320356,2.15350389321468,2.20800889877642,2.28476084538376,-1.26028921023359,-1.89543937708565,-0.00769992185336632,4.16458464961067,7
1437,2006,1130,144,1437,60,1130,59,N,1,307,0,Boston College,1985,2019,Y04,acc,04,0,154,al_skinner,18,Boston College,ACC,28-8,18.65,117.8,4,99.2,99,61.5,301,0.024,106,7.43,41,107.1,34,99.7,60,-5.69,287,4,25,7,74.53125,66.875,0.489275362318841,0.372815533980583,0.671542553191489,13.03125,22.15625,17.8125,13.3125,5.9375,4.28125,16.5,0.411037702303919,61.9464,0.185328185328185,Villanova,1985,2019,Y01,big_east,01,0,154,jay_wright,5,Villanova,BE,28-5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,1,25,4,75.4137931034483,63.7931034482759,0.425806451612903,0.386530014641288,0.751196172248804,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,0.36720279792176,63.4553379310345,0.266666666666667,0.0634689107059374,-0.0137144806607059,-0.0796536190573145,-0.451508620689655,-0.602370689655171,5.19181034482759,2.03663793103448,-1.64870689655172,-0.75323275862069,-1.87931034482759,0.0438349043821593,-1.50893793103448,3
1437,2006,1196,146,1196,75,1437,62,N,0,-241,1,Florida,1985,2019,Y03,sec,03,0,154,billy_donovan,1,Florida,SEC,33-6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,3,27,6,79.2727272727273,64.7878787878788,0.508077994428969,0.394184168012924,0.734584450402145,10.6060606060606,24.6363636363636,17.030303030303,14.8787878787879,8.03030303030303,4.93939393939394,16.1212121212121,0.344550155667389,65.8688,0.211072664359862,Villanova,1985,2019,Y01,big_east,01,0,154,jay_wright,5,Villanova,BE,28-5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,1,25,4,75.4137931034483,63.7931034482759,0.425806451612903,0.386530014641288,0.751196172248804,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,0.36720279792176,63.4553379310345,0.266666666666667,0.0822715428160662,0.00765415337163561,-0.016611721846659,-2.87669801462905,1.87774294670847,4.40961337513062,3.60292580982236,0.444096133751307,-0.0950888192267501,-2.25809822361547,-0.0226526422543712,2.41346206896552,2
1437,2006,1284,137,1437,58,1284,45,N,0,153,0,Monmouth NJ,1985,2019,Y16b,nec,16,0,154,dave_calloway,164,Monmouth,NEC,19-15,-0.68,95.8,278,96.4,57,64.6,202,0.018,120,-3.55,221,101.2,235,104.7,215,4.12,58,16,18,14,64.84375,64,0.443256090314914,0.337770382695507,0.665499124343257,8.84375,23.8125,14.65625,15.09375,7.65625,3.4375,16.9375,0.266174126644867,64.0272,0.21390937829294,Villanova,1985,2019,Y01,big_east,01,0,154,jay_wright,5,Villanova,BE,28-5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,1,25,4,75.4137931034483,63.7931034482759,0.425806451612903,0.386530014641288,0.751196172248804,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,0.36720279792176,63.4553379310345,0.266666666666667,0.0174496387020107,-0.048759631945781,-0.0856970479055464,-4.63900862068966,1.05387931034483,2.03556034482759,3.81788793103448,0.0700431034482758,-1.59698275862069,-1.44181034482759,-0.101028671276893,0.571862068965515,15
1437,2007,1246,137,1246,67,1437,58,N,0,-191,1,Kentucky,1985,2019,Z08,sec,08,0,154,tubby_smith,13,Kentucky,SEC,22-12,21.73,117,15,95.3,34,65.8,165,-0.029,254,13.23,1,111,2,97.8,1,8.21,25,8,21,11,73.53125,67.375,0.479048697621744,0.35702479338843,0.699685534591195,10.78125,25.65625,15.875,14.6875,5.96875,4.8125,15.84375,0.342437956533027,65.1252,0.203389830508475,Villanova,1985,2019,Z09,big_east,09,0,154,jay_wright,21,Villanova,BE,22-11,20.11,113.4,42,93.3,19,65.8,168,-0.036,266,11.02,5,110.5,7,99.5,9,2.82,86,9,21,10,72.1612903225806,64.6774193548387,0.421299005266238,0.352765321375187,0.783519553072626,13.2258064516129,23.0322580645161,12.6451612903226,13.6451612903226,7.93548387096774,3.29032258064516,19.3870967741935,0.387992320373637,63.0825290322581,0.246861924686192,0.0577496923555065,0.00425947201324289,-0.0838340184814307,-2.4445564516129,2.62399193548387,3.22983870967742,1.04233870967742,-1.96673387096774,1.52217741935484,-3.54334677419355,-0.0455543638406097,2.04267096774193,-1
1437,2008,1155,137,1437,75,1155,69,N,0,282,0,Clemson,1985,2019,X05,acc,05,0,154,oliver_purnell,16,Clemson,ACC,24-10,22.03,114,35,91.9,15,68,78,-0.044,280,9.53,15,109.3,5,99.8,42,0.31,137,5,23,9,79.1875,69.5,0.458252427184466,0.379821958456973,0.623003194888179,15.65625,22.59375,15.8125,14.75,9.8125,5.59375,19.21875,0.404987001591055,69.1932,0.213333333333333,Villanova,1985,2019,X12,big_east,12,0,154,jay_wright,46,Villanova,BE,22-13,14.21,109.2,75,95,35,68.1,74,0.037,84,9.14,25,108.9,15,99.8,38,-2.4,222,12,20,12,72.84375,69.3125,0.428802588996764,0.342424242424242,0.723314606741573,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0.367307019168456,65.7384,0.221351616062684,0.0294498381877022,0.0373977160327309,-0.100311411853394,2.1875,-0.03125,2.125,0.53125,1.71875,2.6875,-1.5625,0.037679982422599,3.45480000000001,-7
1437,2008,1242,144,1242,72,1437,57,N,0,-195,1,Kansas,1985,2019,X01,big_twelve,01,0,154,bill_self,1,Kansas,B12,37-3,35.21,120.9,2,85.7,1,66.8,109,0.012,138,9.57,14,109.2,8,99.6,35,-1.41,184,1,30,3,81.1818181818182,61.6666666666667,0.504672897196262,0.398576512455516,0.707756232686981,12.3030303030303,26.4242424242424,18.4848484848485,12.9090909090909,9,6.12121212121212,17.4242424242424,0.379111945169607,65.8525090909091,0.187290969899666,Villanova,1985,2019,X12,big_east,12,0,154,jay_wright,46,Villanova,BE,22-13,14.21,109.2,75,95,35,68.1,74,0.037,84,9.14,25,108.9,15,99.8,38,-2.4,222,12,20,12,72.84375,69.3125,0.428802588996764,0.342424242424242,0.723314606741573,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0.367307019168456,65.7384,0.221351616062684,0.0758703081994979,0.0561522700312736,-0.0155583740545924,-1.1657196969697,3.79924242424243,4.79734848484848,-1.30965909090909,0.90625,3.21496212121212,-3.35700757575757,0.0118049260011511,0.114109090909096,-11
1437,2008,1373,139,1437,84,1373,72,N,0,64,0,Siena,1985,2019,X13,maac,13,0,154,fran_mccaffery,93,Siena,MAAC,23-11,7.99,108.6,86,100.7,107,67.6,86,0.036,87,-1.41,186,104.1,144,105.5,232,3.69,65,13,22,10,76.8125,71.0625,0.450920245398773,0.382905982905983,0.683139534883721,11.71875,22.1875,14.5,11.09375,9.4375,3.59375,15.4375,0.316569731173566,67.1616,0.20253164556962,Villanova,1985,2019,X12,big_east,12,0,154,jay_wright,46,Villanova,BE,22-13,14.21,109.2,75,95,35,68.1,74,0.037,84,9.14,25,108.9,15,99.8,38,-2.4,222,12,20,12,72.84375,69.3125,0.428802588996764,0.342424242424242,0.723314606741573,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0.367307019168456,65.7384,0.221351616062684,0.0221176564020092,0.0404817404817405,-0.0401750718578521,-1.75,-0.4375,0.8125,-3.125,1.34375,0.6875,-5.34375,-0.0507372879948903,1.42319999999999,1
1437,2009,1110,136,1437,80,1110,67,N,0,327,0,American Univ,1985,2019,W14,patriot,14,0,154,jeff_a_jones,112,American,Pat,24-8,4.7,105.3,123,100.6,125,60.7,319,0.093,8,-6.34,295,97.6,317,104,204,0.55,141,14,24,7,64.4516129032258,58.4193548387097,0.466494845360825,0.376712328767123,0.648330058939096,9.51612903225806,23.4516129032258,13.0645161290323,13.2258064516129,5.41935483870968,2.51612903225806,17.9354838709677,0.318457142801365,58.5587612903226,0.233050847457627,Villanova,1985,2019,W03,big_east,03,0,154,jay_wright,13,Villanova,BE,30-8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,26,7,76.5454545454546,67,0.456579648375067,0.367622259696459,0.741573033707865,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,0.351192829510353,65.9618909090909,0.202790697674419,0.00991519698575816,0.00909006907066462,-0.093242974768769,-2.69599217986315,-1.7605083088954,-1.78396871945259,-0.137829912023459,-2.55034213098729,-0.695992179863147,-1.03421309872923,-0.0327356867089882,-7.40312961876833,11
1437,2009,1181,143,1437,77,1181,54,N,0,256,0,Duke,1985,2019,W02,acc,02,0,154,mike_krzyzewski,10,Duke,ACC,30-7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84,2,28,6,78.0294117647059,65.6176470588235,0.448412698412698,0.348936170212766,0.723429951690821,13.3235294117647,23.2941176470588,13.3823529411765,12.3235294117647,8.5,4.08823529411765,18.0294117647059,0.374170431082091,66.2490352941177,0.213913043478261,Villanova,1985,2019,W03,big_east,03,0,154,jay_wright,13,Villanova,BE,30-8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,26,7,76.5454545454546,67,0.456579648375067,0.367622259696459,0.741573033707865,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,0.351192829510353,65.9618909090909,0.202790697674419,-0.00816694996236817,-0.0186860894836927,-0.018143082017044,1.11140819964349,-1.91800356506239,-1.46613190730838,-1.04010695187166,0.53030303030303,0.876114081996435,-0.940285204991085,0.0229776015717386,0.287144385026735,-1
1437,2009,1314,152,1314,83,1437,69,N,0,-123,1,North Carolina,1985,2019,X01,acc,01,0,154,roy_williams,1,North Carolina,ACC,34-4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,1,27,4,89.3870967741936,72.8709677419355,0.475305623471883,0.372791519434629,0.766169154228856,15.1935483870968,27.3225806451613,18.1935483870968,13,8.29032258064516,5.29032258064516,15.8709677419355,0.403572434792246,72.1783741935484,0.178360101437025,Villanova,1985,2019,W03,big_east,03,0,154,jay_wright,13,Villanova,BE,30-8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,26,7,76.5454545454546,67,0.456579648375067,0.367622259696459,0.741573033707865,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,0.351192829510353,65.9618909090909,0.202790697674419,0.0187259750968161,0.00516925973817028,0.0245961205209905,2.98142717497556,2.11045943304008,3.34506353861193,-0.363636363636363,0.320625610948192,2.07820136852395,-3.09872922776149,0.0523796052818937,6.21648328445747,-2
1437,2009,1338,145,1437,78,1338,76,N,0,99,0,Pittsburgh,1985,2019,W01,big_east,01,0,154,jamie_dixon,3,Pittsburgh,BE,31-5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98,12,0.79,132,1,27,4,77.7096774193548,64.1612903225806,0.482960596379127,0.356877323420074,0.672787979966611,14.7741935483871,24.7741935483871,17.9032258064516,12.0967741935484,7.12903225806452,3.80645161290323,16.4516129032258,0.424103169229813,63.7489548387097,0.174704276615105,Villanova,1985,2019,W03,big_east,03,0,154,jay_wright,13,Villanova,BE,30-8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,26,7,76.5454545454546,67,0.456579648375067,0.367622259696459,0.741573033707865,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,0.351192829510353,65.9618909090909,0.202790697674419,0.0263809480040602,-0.0107449362763843,-0.0687850537412542,2.56207233626588,-0.437927663734115,3.05474095796676,-1.26686217008798,-0.840664711632454,0.594330400782014,-2.51808406647116,0.0729103397194599,-2.21293607038124,-2
1437,2009,1417,138,1437,89,1417,69,N,0,20,0,UCLA,1985,2019,W06,pac_ten,06,0,154,ben_howland,12,UCLA,P10,26-9,23.93,119.5,3,95.6,44,65.3,171,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243,6,25,8,76,63.2727272727273,0.494130202774813,0.398387096774194,0.721340388007055,11.4848484848485,21.5454545454545,15.6969696969697,12.3636363636364,8.36363636363636,3.21212121212121,16.8787878787879,0.365790892105567,62.6176,0.210571184995737,Villanova,1985,2019,W03,big_east,03,0,154,jay_wright,13,Villanova,BE,30-8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,3,26,7,76.5454545454546,67,0.456579648375067,0.367622259696459,0.741573033707865,12.2121212121212,25.2121212121212,14.8484848484848,13.3636363636364,7.96969696969697,3.21212121212121,18.969696969697,0.351192829510353,65.9618909090909,0.202790697674419,0.0375505543997466,0.0307648370777349,-0.0202326457008105,-0.727272727272728,-3.66666666666666,0.84848484848485,-1,0.393939393939394,0,-2.09090909090909,0.0145980625952147,-3.34429090909092,3
1437,2010,1352,136,1437,73,1352,70,N,1,85,0,Robert Morris,1985,2019,X15,nec,15,0,154,mike_rice_jr,185,Robert Morris,NEC,23-12,-0.97,99.9,216,100.8,132,66.1,170,0.074,27,-7.18,293,98.1,305,105.3,272,3.47,75,15,23,11,68.5,65.6764705882353,0.437396580253723,0.365019011406844,0.661464585834334,11.7941176470588,23.2647058823529,12.5,14.6764705882353,7.55882352941176,2.29411764705882,21.3529411764706,0.342476267502639,64.3064470588235,0.19492385786802,Villanova,1985,2019,X02,big_east,02,0,154,jay_wright,17,Villanova,BE,25-8,21.24,117.2,11,96,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,2,24,7,82.5483870967742,72.8709677419355,0.46471226927253,0.376377952755906,0.750617283950617,13.4193548387097,25.6451612903226,13.8709677419355,13.8064516129032,7.7741935483871,3.90322580645161,22.3870967741936,0.376176982822305,68.4510967741936,0.218264840182648,-0.0273156890188067,-0.0113589413490614,-0.0891526981162836,-1.62523719165085,-2.38045540796964,-1.37096774193548,0.870018975332068,-0.215370018975332,-1.60910815939279,-1.03415559772296,-0.0337007153196659,-4.14464971537002,13
1437,2010,1388,138,1388,75,1437,68,N,0,-49,1,St Mary's CA,1985,2019,X10,wcc,10,0,154,randy_bennett,29,Saint Mary's,WCC,28-6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,10,25,5,78.8,66.2666666666667,0.483333333333333,0.411290322580645,0.765232974910394,10.8333333333333,25.8333333333333,16.4,11.4666666666667,5.16666666666667,5.26666666666667,16.8333333333333,0.339886497774746,64.14464,0.232664233576642,Villanova,1985,2019,X02,big_east,02,0,154,jay_wright,17,Villanova,BE,25-8,21.24,117.2,11,96,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,2,24,7,82.5483870967742,72.8709677419355,0.46471226927253,0.376377952755906,0.750617283950617,13.4193548387097,25.6451612903226,13.8709677419355,13.8064516129032,7.7741935483871,3.90322580645161,22.3870967741936,0.376176982822305,68.4510967741936,0.218264840182648,0.0186210640608035,0.0349123698247397,0.0146156909597769,-2.58602150537634,0.188172043010752,2.52903225806451,-2.33978494623656,-2.60752688172043,1.36344086021505,-5.55376344086022,-0.0362904850475592,-4.30645677419355,8
1437,2011,1206,137,1206,61,1437,57,N,0,-231,1,George Mason,1985,2019,W08,caa,08,0,154,jim_larranaga,24,George Mason,CAA,27-7,18.3,114.1,29,95.8,45,64.5,217,0.028,108,2.06,105,105,93,103,135,0.66,140,8,26,6,73.34375,61.53125,0.473985134362493,0.396678966789668,0.689956331877729,10.59375,24.5,14.3125,10.9375,6.75,3.3125,17.15625,0.319970820424637,61.8684,0.205938697318008,Villanova,1985,2019,W09,big_east,09,0,154,jay_wright,28,Villanova,BE,21-12,17.83,114.9,25,97,59,65,182,-0.04,278,9.07,21,108.3,25,99.3,22,-0.79,181,9,21,11,72.71875,65.5625,0.439728353140917,0.348797250859107,0.757978723404255,12.25,24.875,13.75,11.96875,6.34375,3.75,17.46875,0.357600595284336,62.6664,0.207142857142857,0.0342567812215761,0.0478817159305614,-0.068022391526526,-1.65625,-0.375,0.5625,-1.03125,0.40625,-0.4375,-0.3125,-0.0376297748596991,-0.797999999999995,-1
1437,2013,1314,137,1314,78,1437,71,N,0,-123,1,North Carolina,1985,2019,X08,acc,08,0,154,roy_williams,32,North Carolina,ACC,25-11,17.14,112.2,31,95.1,47,69.6,12,0.038,86,8.57,19,106.6,25,98,17,-0.95,189,8,23,10,76.1818181818182,69.1212121212121,0.438761145002346,0.370030581039755,0.673366834170854,13.6969696969697,25.1515151515152,17.030303030303,12.2727272727273,7.96969696969697,3.3030303030303,14.9090909090909,0.34613424887652,68.2670545454545,0.205607476635514,Villanova,1985,2019,X09,big_east,09,0,154,jay_wright,53,Villanova,BE,20-14,13.57,106.3,113,92.7,29,66.4,88,0.011,150,9.41,12,106.5,27,97.1,4,0.3,143,9,19,13,67.4375,64.9375,0.413666870042709,0.336787564766839,0.721759809750297,11.15625,24.96875,12.28125,15.625,7.53125,3.46875,19.03125,0.318172124683671,64.5612,0.223367697594502,0.0250942749596373,0.033243016272916,-0.048392975579443,2.5407196969697,0.182765151515152,4.74905303030303,-3.35227272727273,0.43844696969697,-0.165719696969697,-4.12215909090909,0.0279621241928493,3.70585454545454,-1
1437,2014,1163,138,1163,77,1437,65,N,0,-274,1,Connecticut,1985,2019,W07,aac,07,0,154,kevin_ollie,15,Connecticut,Amer,32-8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,7,26,8,71.8529411764706,63.1176470588235,0.44835045970795,0.3872,0.760504201680672,10.0882352941176,25.2941176470588,12.5882352941176,11.6764705882353,6.97058823529412,6.20588235294118,18.2647058823529,0.311688903921369,62.6021647058824,0.225957049486461,Villanova,1985,2019,W02,big_east,02,0,154,jay_wright,11,Villanova,BE,29-5,23.68,116.3,21,92.6,12,66,103,0.075,30,7.47,49,110.1,18,102.6,90,2.61,87,2,28,4,78.53125,66.59375,0.459308807134894,0.360799001248439,0.712871287128713,11.28125,25.8125,15.625,11.84375,6.9375,4.03125,19.71875,0.3259547997304,65.0256,0.259658580413297,-0.0109583474269438,0.0264009987515605,0.0476329145519594,-1.19301470588235,-0.518382352941178,-3.03676470588235,-0.167279411764707,0.0330882352941178,2.17463235294118,-1.45404411764706,-0.0142658958090301,-2.42343529411765,5
